12.4.20	How <persName>Afrasiyab</persName> inquired of the Sages concerning his Dream	<persName>Afrasiab</persName> fait interpréter son songe.	2.207	12
12.4.21	How <persName>Afrasiyab</persName> took Counsel with the Nobles	<persName>Afrasiab</persName> tient conseil avec les grands.	2.21	12
12.4.22	How <persName>Garsiwaz</persName> came to <persName>Siyawush</persName>	<persName>Guersiwez</persName> arrive auprès de <persName>Siawusch</persName>.	2.213	12
12.4.23	How <persName>Siyawush</persName> made a Treaty with <persName>Afrasiyab</persName>	<persName>Siawusch</persName> conclut un traité avec <persName>Afrasiab</persName>.	2.215	12
12.4.24	How <persName>Siyawush</persName> sent <persName>Rustam</persName> to <persName>Kaus</persName>	<persName>Siawusch</persName> envoie <persName>Rustem</persName> auprès de <persName>Kaous</persName>.	2.218	12
12.4.25	How <persName>Rustam</persName> gave the Message to <persName>Kaus</persName>	<persName>Rustem</persName> rend compte à <persName>Kaous</persName>.	2.22	12
12.4.26	How <persName>Kaus</persName> sent <persName>Rustam</persName> to <placeName>Sistan</placeName>	<persName>Kaous</persName> renvoie <persName>Rustem</persName> dans le <placeName>Seïstan</placeName>.	2.224	12
12.4.27	The Answer of <persName>Kaus</persName> to the Letter of <persName>Siyawush</persName>	<persName>Kaous</persName> répond à la lettre de <persName>Siawusch</persName>.	2.225	12
12.4.28	How <persName>Siyawush</persName> took Counsel with <persName>Bahram</persName> and <persName>Zanga</persName>	<persName>Siawusch</persName> consulte <persName>Bahram</persName> et <persName>Zengueh</persName>.	2.228	12
12.4.29	How <persName>Zanga</persName> went to <persName>Afrasiyab</persName>	<persName>Zengueh</persName> se rend auprès d’<persName>Afrasiab</persName>.	2.234	12
12.4.30	How <persName>Afrasiyab</persName> wrote to <persName>Siyawush</persName>	lettre d’<persName>Afrasiab</persName> à <persName>Siawusch</persName>.	2.237	12
12.4.31	How <persName>Siyawush</persName> gave up the Host to <persName>Bahram</persName>	<persName>Siawusch</persName> cède le commandement à <persName>Bahram</persName>.	2.24	12
12.4.32	The Interview of <persName>Siyawush</persName> with <persName>Afrasiyab</persName>	entrevue de <persName>Siawusch</persName> et d’<persName>Afrasiab</persName>.	2.247	12
12.4.33	How <persName>Siyawush</persName> displayed his Prowess before <persName>Afrasiyab</persName>	<persName>Siawusch</persName> montre son adresse devant <persName>Afrasiab</persName>.	2.25	12
12.4.34	How <persName>Afrasiyab</persName> and <persName>Siyawush</persName> went to the Chase	<persName>Afrasiab</persName> et <persName>Siawusch</persName> vont à la chasse.	2.255	12
12.4.35	How <persName>Piran</persName> gave his Daughter to <persName>Siyawush</persName>	<persName>Piran</persName> donne sa fille en mariage à <persName>Siawusch</persName>.	2.257	12
12.4.36	How <persName>Piran</persName> spake to <persName>Siyawush</persName> about <persName>Farangis</persName>	<persName>Piran</persName> parle à <persName>Siawusch</persName> de <persName>Ferenguis</persName>.	2.259	12
12.4.37	How <persName>Piran</persName> spake with <persName>Afrasiyab</persName>	<persName>Piran</persName> parle à <persName>Afrasiab</persName>.	2.261	12
12.4.38	The Wedding of <persName>Farangis</persName> and <persName>Siyawush</persName>	fiançailles de <persName>Ferenguis</persName> et de <persName>Siawusch</persName>.	2.264	12
12.4.39	How <persName>Afrasiyab</persName> bestowed a Province on <persName>Siyawush</persName>	<persName>Afrasiab</persName> donne une province à <persName>Siawusch</persName>.	2.267	12
12.4.40	How <persName>Siyawush</persName> built <placeName>Gang</placeName>-<sic>dizh</sic>	<persName>Siawusch</persName> bâtit <placeName>Gangdiz</placeName>.	2.27	12
12.4.41	How <persName>Siyawush</persName> discoursed with <persName>Piran</persName> about the Future	<persName>Siawusch</persName> parle avec <persName>Piran</persName> de son avenir.	2.274	12
12.4.42	How <persName>Afrasiyab</persName> sent <persName>Piran</persName> into the Provinces	<persName>Afrasiab</persName> envoie <persName>Piran</persName> dans les provinces.	2.278	12
12.4.43	How <persName>Siyawush</persName> built <placeName>Siyawushgird</placeName>	<persName>Siawusch</persName> bâtit <placeName>Siawuschguird</placeName>.	2.279	12
12.4.44	How <persName>Piran</persName> visited <persName>Siyawush</persName>	<persName>Piran</persName> visite <placeName>Siawuschguird</placeName>.	2.281	12
12.4.45	How <persName>Afrasiyab</persName> sent <persName>Garsiwaz</persName> to <persName>Siyawush</persName>	<persName>Afrasiab</persName> envoie <persName>Guersiwez</persName> auprès de <persName>Siawusch</persName>.	2.284	12
12.4.46	The Birth of Farad the Son of <persName>Siyawush</persName>	naissance de <persName>Firoud</persName>, fils de <persName>Siawusch</persName>.	2.286	12
12.4.47	How <persName>Siyawush</persName> played at Polo	<persName>Siawusch</persName> joue à la balle.	2.288	12
12.4.48	How <persName>Garsiwaz</persName> returned and spake Evil before <persName>Afrasiyab</persName>	<persName>Guersiwez</persName> revient et calomnie <persName>Siawusch</persName> auprès d’<persName>Afrasiab</persName>.	2.293	12
12.4.49	How <persName>Garsiwaz</persName> returned to <persName>Siyawush</persName>	<persName>Guersiwez</persName> retourne auprès de <persName>Siawusch</persName>.	2.299	12
12.4.50	The Letter of <persName>Siyawush</persName> to <persName>Afrasiyab</persName>	lettre de <persName>Siawusch</persName> à <persName>Afrasiab</persName>.	2.307	12
12.4.51	How <persName>Afrasiyab</persName> came to fight with <persName>Siyawush</persName>	<persName>Afrasiab</persName> se met en campagne contre <persName>Siawusch</persName>.	2.309	12
12.4.52	How <persName>Siyawush</persName> had a Dream	<persName>Siawusch</persName> a un songe.	2.31	12
12.4.53	The Parting Words of <persName>Siyawush</persName> to <persName>Farangis</persName>	<persName>Siawusch</persName> déclare ses dernières volontés à <persName>Ferenguis</persName>.	2.312	12
12.4.54	How <persName>Siyawush</persName> was taken by <persName>Afrasiyab</persName>	<persName>Siawusch</persName> tombe entre les mains d’<persName>Afrasiab</persName>.	2.315	12
12.4.55	How <persName>Farangis</persName> bewailed herself before <persName>Afrasiyab</persName>	<persName>Ferenguis</persName> vient se lamenter devant <persName>Afrasiab</persName>.	2.323	12
12.4.56	How <persName>Siyawush</persName> was slain by <persName>Gurwi</persName>	meurtre de <persName>Siawusch</persName> par <persName>Gueroui</persName>.	2.326	12
12.4.57	How <persName>Piran</persName> saved <persName>Farangis</persName>	<persName>Piran</persName> délivre <persName>Ferenguis</persName>.	2.33	12
12.4.58	The Birth of <persName>Kai Khusrau</persName>	naissance de <persName><roleName>Keï</roleName> Khosrou</persName>.	2.333	12
12.4.59	How <persName>Piran</persName> entrusted <persName>Kai Khusrau</persName> to the Shepherds	<persName>Piran</persName> confie le jeune <persName><roleName>Keï</roleName> Khosrou</persName> aux pâtres.	2.336	12
12.4.60	How <persName>Piran</persName> brought <persName>Kai Khusrau</persName> before <persName>Afrasiyab</persName>	<persName>Piran</persName> mène <persName><roleName>Keï</roleName> Khosrou</persName> auprès d’<persName>Afrasiab</persName>.	2.339	12
12.4.61	How <persName>Kai Khusrau</persName> went to <persName>Siyawush</persName>	<persName><roleName>Keï</roleName> Khosrou</persName> retourne à <placeName>Siawuschguird</placeName>.	2.343	12
12.5.1	<persName>Firdausi</persName>'s Lament over his old Age	<xref n="12.5.1"/>	2.345	12
12.5.2	How <persName>Kaus</persName> heard of the Case of <persName>Siyawush</persName>	<persName>Kaous</persName> apprend le sort de <persName>Siawusch</persName>.	2.346	12
12.5.3	How <persName>Rustam</persName> came to <persName>Kaus</persName>	<persName>Rustem</persName> se rend auprès de <persName>Kaous</persName>.	2.347	12
12.5.4	How <persName>Rustam</persName> slew <persName>Sudaba</persName> and led forth the Host	<persName>Rustem</persName> tue <persName>Soudabeh</persName> et entre en campagne.	2.349	12
12.5.5	How <persName>Faramarz</persName> slew <persName>Warazad</persName>	<persName>Faramourz</persName> tue <persName>Warazad</persName>, roi de <placeName>Sipendjab</placeName>.	2.351	12
12.5.6	How <persName>Surkha</persName> led his Troops to fight with <persName>Rustam</persName>	<persName>Surkheh</persName> se met en marche contre <persName>Rustem</persName>.	2.354	12
12.5.7	How <persName>Afrasiyab</persName> led forth the Host to avenge his Son	<persName>Afrasiab</persName> se met en campagne pour venger son fils.	2.359	12
12.5.8	How <persName>Pilsam</persName> was slain by <persName>Rustam</persName>	<persName>Rustem</persName> tue <persName>Pilsem</persName>.	2.361	12
12.5.9	How <persName>Afrasiyab</persName> fled from <persName>Rustam</persName>	<persName>Afrasiab</persName> fuit devant <persName>Rustem</persName>.	2.366	12
12.5.10	How <persName>Afrasiyab</persName> sent Khusrau to <placeName>Khutan</placeName>	<persName>Afrasiab</persName> envoie <persName><roleName>Keï</roleName> Khosrou</persName> à <placeName>Khoten</placeName>.	2.369	12
12.5.11	How <persName>Rustam</persName> reigned over <placeName>Turan</placeName> for Seven Years	<persName>Rustem</persName> gouverne le <placeName>Touran</placeName> pendant sept ans.	2.372	12
12.5.12	How <persName>Zawara</persName> went to the Hunting-ground of <persName>Siyawush</persName>	<persName>Zewareh</persName> va voir les réserves de chasse de <persName>Siawusch</persName>.	2.374	12
12.5.13	How <persName>Rustam</persName> harried the Land of <placeName>Turan</placeName>	<persName>Rustem</persName> <corr>dévaste</corr> le <placeName>Touran</placeName>.	2.376	12
12.5.14	How <persName>Rustam</persName> returned to <placeName>Iran</placeName>	<persName>Rustem</persName> retourne dans le pays d’<placeName>Iran</placeName>.	2.378	12
12.5.15	How <persName>Gudarz</persName> had a Dream of <persName>Kai Khusrau</persName>	<persName>Gouderz</persName> voit <persName><roleName>Keï</roleName> Khosrou</persName> en songe.	2.38	12
12.5.16	How <persName>Giv</persName> went to <placeName>Turan</placeName> in Quest of <persName>Kai Khusrau</persName>	<persName>Guiv</persName> se rend dans le <placeName>Touran</placeName> pour chercher <persName><roleName>Keï</roleName> Khosrou</persName>.	2.383	12
12.5.17	The Finding of <persName>Kai Khusrau</persName>	<persName>Guiv</persName> découvre <persName><roleName>Keï</roleName> Khosrou</persName>.	2.387	12
12.5.18	How <persName>Giv</persName> and <persName>Kai Khusrau</persName> went to <placeName>Siyawushgird</placeName>	<persName>Guiv</persName> et <persName>Khosrou</persName> se rendent à <placeName>Siawuschguird</placeName>.	2.393	12
12.5.19	How <persName>Kai Khusrau</persName> won <rs type="horse">Bihzad</rs>	<persName><roleName>Keï</roleName> Khosrou</persName> s’empare du cheval <rs type="horse">Behzad</rs>.	2.394	12
12.5.20	How <persName>Farangis</persName> went with <persName>Kai Khusrau</persName> and <persName>Giv</persName> to <placeName>Iran</placeName>	<persName>Ferenguis</persName> part pour l’<placeName>Iran</placeName> avec <persName><roleName>Keï</roleName> Khosrou</persName> et <persName>Guiv</persName>.	2.398	12
12.5.21	How <persName>Kulbad</persName> and <persName>Nastihan</persName> fled from <persName>Giv</persName>	<persName>Guiv</persName> met en fuite <persName>Kelbad</persName> et <persName>Nestihen</persName>.	2.399	12
12.5.22	How <persName>Piran</persName> pursued <persName>Kai Khusrau</persName>	<persName>Piran</persName> poursuit <persName><roleName>Keï</roleName> Khosrou</persName>.	2.403	12
12.5.23	How <persName>Piran</persName> contended with <persName>Giv</persName>	combat de <persName>Guiv</persName> et de <persName>Piran</persName>.	2.405	12
12.5.24	How <persName>Piran</persName> was taken by <persName>Giv</persName>	<persName>Guiv</persName> fait <persName>Piran</persName> prisonnier.	2.408	12
12.5.25	How <persName>Farangis</persName> delivered <persName>Piran</persName> from <persName>Giv</persName>	<persName>Ferenguis</persName> délivre <persName>Piran</persName> des mains de <persName>Guiv</persName>.	2.41	12
12.5.26	How <persName>Afrasiyab</persName> found <persName>Piran</persName> on the Way	<persName>Afrasiab</persName> rencontre <persName>Piran</persName> sur la route.	2.412	12
12.5.27	How <persName>Giv</persName> disputed with the Toll-man	<persName>Guiv</persName> dispute avec le percepteur du péage.	2.416	12
12.5.28	How <persName>Kai Khusrau</persName> crossed the <placeName>Jihun</placeName>	<persName><roleName>Keï</roleName> Khosrou</persName> passe le <placeName>Djihoun</placeName>.	2.418	12
12.5.29	How <persName>Kai Khusrau</persName> came to <placeName>Ispahan</placeName>	<persName><roleName>Keï</roleName> Khosrou</persName> arrive à <placeName>Ispahan</placeName>.	2.421	12
12.5.30	How <persName>Kai Khusrau</persName> came to <persName>Kaus</persName>	<persName><roleName>Keï</roleName> Khosrou</persName> arrive chez <persName>Kaous</persName>.	2.424	12
12.5.31	How <persName>Tus</persName> refused Allegiance to <persName>Kai Khusrau</persName>	<persName>Thous</persName> refuse de reconnaître <persName>Khosrou</persName>.	2.428	12
12.5.32	How <persName>Gudarz</persName> was wroth with <persName>Tus</persName>	colère de <persName>Gouderz</persName> contre <persName>Thous</persName>.	2.431	12
12.5.33	How <persName>Gudarz</persName> and <persName>Tus</persName> went before <persName>Kaus</persName> on the Matter of the Kingship	<persName>Gouderz</persName> et <persName>Thous</persName> font prononcer <persName>Kaous</persName> sur la succession au trône.	2.433	12
12.5.34	How <persName>Tus</persName> and <persName>Fariburz</persName> went to the Castle of <persName>Bahman</persName> and came back foiled	<persName>Thous</persName> et <persName>Feribourz</persName> attaquent vainement le château de <persName>Bahman</persName>.	2.436	12
12.5.35	How <persName>Kai Khusrau</persName> went to the Castle of <persName>Bahman</persName> and took it	<persName><roleName>Keï</roleName> Khosrou</persName> s’empare du château de <persName>Bahman</persName>.	2.437	12
12.5.36	How <persName>Kai Khusrau</persName> returned in Triumph	<persName><roleName>Keï</roleName> Khosrou</persName> revient victorieux.	2.441	12
12.5.37	How <persName>Kaus</persName> set Khusrau upon the Throne of Kingship	<persName>Kaous</persName> place <persName>Khosrou</persName> sur le trône.	2.443	12
13.1.1	The Prelude	<xref n="13.1.1"/>	2.445	13
13.1.2	How the Nobles did homage to <persName>Kai Khusrau</persName>	les grands rendent hommage à <persName><roleName>Keï</roleName> Khosrou</persName>.	2.446	13
13.1.3	How <persName>Kai Khusrau</persName> made a Progress through his Realm	<persName><roleName>Keï</roleName> Khosrou</persName> fait le tour de son empire.	2.449	13
13.1.4	How <persName>Kai Khusrau</persName> sware to Kat Kéis to take Vengeance	<persName><roleName>Keï</roleName> Khosrou</persName> promet à <persName>Kaous</persName> de se venger d’<persName>Afrasiab</persName>.	2.451	13
13.1.5	How  <persName>Kai Khusrau</persName> numbered the Paladins	<persName><roleName>Keï</roleName> Khosrou</persName> passe en revue les <rs type="hero">Pehlewans</rs>.	2.455	13
13.1.6	How <persName>Kai Khusrau</persName> bestowed Treasures upon the Paladins	<persName>Khosrou</persName> distribue des trésors aux <rs type="hero">Pehlewans</rs>.	2.457	13
13.1.7	How <persName>Kai Khusrau</persName> sent <persName>Rustam</persName> to the Land of <placeName>Hind</placeName>	<persName>Khosrou</persName> envoie <persName>Rustem</persName> dans l’inde.	2.463	13
13.1.8	How <persName>Kai Khusrau</persName> reviewed the Host	<persName><roleName>Keï</roleName> Khosrou</persName> organise son armée.	2.464	13
13.1.9	The Prelude	commencement de l’histoire de <persName>Firoud</persName> fils de <persName>Siawusch</persName>.	2.472	13
13.1.10	How <persName>Tus</persName> went to Turkistan	<persName>Thous</persName> entre dans le pays des turcs.	2.472	13
13.1.11	How <persName>Farud</persName> heard of the Coming of Tus	<persName>Firoud</persName> apprend l’arrivée de <persName>Thous</persName>.	2.476	13
13.1.12	How <persName>Farud</persName> and <persName>Tukhar</persName> went to view the Host	<persName>Firoud</persName> et <placeName>Tokhareh</placeName> vont observer l’armée iranienne.	2.48	13
13.1.13	How Bahram came to Farud upon the Mountain	<persName>Bahram</persName> se rend sur la montagne auprès de <persName>Firoud</persName>.	2.484	13
13.1.14	How <persName>Bahram</persName> went back to <persName>Tus</persName>	<persName>Bahram</persName> retourne auprès de <persName>Thous</persName>.	2.489	13
13.1.15	How <persName>Rivniz</persName> was slain by <persName>Farud</persName>	<persName>Firoud</persName> tue <persName>Rivniz</persName>.	2.491	13
13.1.16	How Zarasp was slain by <persName>Farud</persName>	<persName>Firoud</persName> tue <persName>Zerasp</persName>.	2.492	13
13.1.17	How <persName>Tus</persName> fought with <persName>Farud</persName>	<persName>Thous</persName> attaque <persName>Firoud</persName>.	2.493	13
13.1.18	How <persName>Giv</persName> fought with <persName>Farud</persName>	combat de <persName>Guiv</persName> et de <persName>Firoud</persName>.	2.497	13
13.1.19	How <persName>Bizhan</persName> fought with <persName>Farud</persName>	combat de <persName>Bijen</persName> et de <persName>Firoud</persName>.	2.501	13
13.1.20	How <persName>Farud</persName> was slain	mort de <persName>Firoud</persName>.	2.503	13
13.1.21	How Jariva slew herself	<persName>Djerireh</persName> se tue elle-même.	2.508	13
13.1.22	How Tis led the Host to the Kdsa Rid, and how Paldshén was slain by <persName>Bizhan</persName>	<persName>Thous</persName> conduit son armée vers le <placeName>Kasehroud</placeName>, et <persName>Bijen</persName> tue <persName>Palaschan</persName>.	2.511	13
13.1.23	How the <rs type="ethnic">Iranians</rs> suffered in a Snowstorm	les <rs type="ethnic">Iraniens</rs> souffrent de la neige.	2.515	13
13.1.24	How Bahrdém captured Kabida	<persName>Bahram</persName> fait <persName>Keboudeh</persName> prisonnier.	2.518	13
13.1.25	How the frénians fought with Tazhdv	<persName>Tejaou</persName> combat les <rs type="ethnic">Iraniens</rs>.	2.52	13
13.1.26	How Afrdstydb had Tidings of <persName>Tus</persName> and his Host	<persName>Afrasiab</persName> apprend l’invasion de <persName>Thous</persName>.	2.524	13
13.1.27	How <persName>Piran</persName> made a Night-attack on the <rs type="ethnic">Iranians</rs>	<persName>Piran</persName> surprend les <rs type="ethnic">Iraniens</rs> pendant la nuit.	2.527	13
13.1.28	How <persName>Kai Khusrau</persName> recalled <persName>Tus</persName>	<persName><roleName>Keï</roleName> Khosrou</persName> rappelle <persName>Thous</persName>.	2.531	13
13.1.29	How <persName>Fariburz</persName> asked a Truce of <persName>Piran</persName>	<persName>Feribourz</persName> propose à <persName>Piran</persName> un armistice.	2.535	13
13.1.30	How the <rs type="ethnic">Iranians</rs> were defeated by the <rs type="ethnic">Turkmans</rs>	les <rs type="ethnic">Iraniens</rs> sont de nouveau battus par les turcs.	2.538	13
13.1.31	How <persName>Bahram</persName> returned to look for his Whip on the Battlefield	<persName>Bahram</persName> cherche son fouet sur le champ de bataille.	2.546	13
13.1.32	How <persName>Bahram</persName> was slain by Tazhév	<persName>Tejaou</persName> tue <persName>Bahram</persName>.	2.55	13
13.1.33	How <persName>Giv</persName> slew <persName>Tazhav</persName> in Revenge for <persName>Bahram</persName>	<persName>Guiv</persName> met à mort <persName>Tejaou</persName> pour venger <persName>Bahram</persName>.	2.555	13
13.1.34	How the Trénians went back to <persName>Khusrau</persName>	les <rs type="ethnic">Iraniens</rs> reviennent auprès de <persName>Khosrou</persName>.	2.559	13
13.2.1	The Prelude	COMMENCEMENT DE L’HISTOIRE.	2.562	13
13.2.2	How <persName>Khusrau</persName> reviled <persName>Tus</persName>	KEÏ KHOSROU FAIT MAUVAIS ACCUEIL À THOUS.	3.1	13
13.2.3	How <persName>Khusrau</persName> pardoned the <rs type="ethnic">Iranians</rs>	KHOSROU PARDONNE AUX IRANIENS.	3.5	13
13.2.4	How <persName>Khusrau</persName> sent <persName>Tus</persName> to <placeName>Turan</placeName>	KEÏ KHOSROU RENVOIE THOUS DANS LE TOURAN.	3.7	13
13.2.5	The Message of <persName>Piran</persName> to the Army of <placeName>Iran</placeName>	PIRAN ENVOIE UN MESSAGE AUX IRANIENS.	3.9	13
13.2.6	How <persName>Afrasiyab</persName> sent an Army to <persName>Piran</persName>	AFRASIAB ENVOIE UNE ARMÉE À PIRAN.	3.11	13
13.2.7	How Tus slew Arzhang	THOUS TUE ARJENG.	3.13	13
13.2.8	How <persName>Human</persName> fought with <persName>Tus</persName>	<xref n="13.2.8"/>		13
13.2.9	How the <rs type="ethnic">Iranians</rs> and <rs type="ethnic">Turanians</rs> Fought the second Time	DEUXIÈME COMBAT ENTRE LES DEUX ARMÉES.	3.21	13
13.2.10	How the <rs type="ethnic">Turanians</rs> used Sorcery against the Host of <placeName>Iran</placeName>	LES TOURANIENS EMPLOIENT LA MAGIE CONTRE LES IRANIENS.	3.25	13
13.2.11	How the <rs type="ethnic">Iranians</rs> retreated to <persName>Mount</persName> <placeName>Hamawan</placeName>	LES IRANIENS SE RETIRENT SUR LE MONT HEMAWEN.	3.3	13
13.2.12	How the Host of <placeName>Turan</placeName> beleaguered <persName>Mount</persName> <placeName>Hamawan</placeName>	LES TOURANIENS ENTOURENT LE MONT HEMAVWEN.	3.32	13
13.2.13	How <persName>Piran</persName> went in Pursuit of the <rs type="ethnic">Iranians</rs> to <persName>Mount</persName> <placeName>Hamawan</placeName>	PIRAN SUIT LES IRANIENS JUSQU’AU MONT HEMAWEN.	3.38	13
13.2.14	How the <rs type="ethnic">Iranians</rs> made a Night-attack	LES IRANIENS FONT UNE ATTAQUE DE NUIT.	3.39	13
13.2.15	How <persName>Kai Khusrau</persName> had Tidings of his Host	KEÏ KHOSROU RECOIT DES NOUVELLES DE SON ARMÉE.	3.46	13
13.2.16	How Fartburz asked to Wife Farangis, the Mother of <persName>Kai Khusrau</persName>	FERIBOURZ DEMANDE EN MARIAGE FERENGUIS, LA MÈRE DE KHOSROU.	3.5	13
13.2.17	How <persName>Tus</persName> saw <persName>Siyawush</persName> in a Dream	THOUS VOIT SIAWUSCH EN SONGE.	3.54	13
13.2.18	How <persName>Afrasiyab</persName> sent the Khin and Kdmis to help <persName>Piran</persName>	AFRASIAB ENVOIE LE KHAKAN ET KAMOUS AU SECOURS DE PIRAN.	3.57	13
13.2.19	How the <rs type="role">Khan</rs> of <placeName>Chin</placeName> came to  <placeName>Hamawan</placeName>	LE KHAKAN DE LA CHINE S'APPROCHE DU HEMAWEN.	3.61	13
13.2.20	How the <rs type="ethnic">Iranians</rs> took Counsel how to act	LES IRANIENS TIENNENT CONSEIL SUR LEUR POSITION.	3.63	13
13.2.21	How <persName>Gudarz</persName> had Tidings of the Coming of <persName>Rustam</persName>	GOUDERZ APPREND QUE RUSTEM S'APPROCHE	3.64	13
13.2.22	How the <rs type="role">Khan</rs> of <placeName>Chin</placeName> went to reconnoitre the Army of <placeName>Iran</placeName>	LE KHAKAN DE LA CHINE VA RECONNAÎTRE L'ARMÉE DES IRANIENS.	3.7	13
13.2.23	How <persName>Fariburz</persName> reached <persName>Mount</persName>  <placeName>Hamawan</placeName>	FERIBOURZ ARRIVE AU MONT HEMAWEN.	3.73	13
13.2.24	How <persName>Piran</persName> took Counsel with the <rs type="role">Khan</rs> of <placeName>Chin</placeName>	PIRAN TIENT CONSEIL AVEC LE KHAKAN.	3.76	13
13.2.25	How <persName>Piran</persName> took Counsel with the Khdn of <placeName>Chin</placeName>	COMBAT DE GUIV ET DE THOUS CONTRE KAMOUS.	3.8	13
13.2.26	The Coming of <persName>Rustam</persName>	RUSTEM ARRIVE AUPRÈS DES IRANIENS.	3.84	13
13.2.27	How the <rs type="ethnic">Iranians</rs> and <rs type="ethnic">Turanians</rs> arrayed their Hosts	LES DEUX ARMÉES SE RANGENT EN BATAILLE.	3.88	13
13.2.28	How <persName>Rustam</persName> fought with Ashkabus	COMBAT DE RUSTEM AVEC ASCHKEBOUS.	3.93	13
13.2.29	How <persName>Piran</persName> held Converse concerning the Coming of <persName>Rustam</persName>	PIRAN S'INFORME SI RUSTEM EST ARRIVÉ.	3.99	13
13.2.30	How the <rs type="ethnic">Iranians</rs> and <rs type="ethnic">Turanians</rs> set the Battle in Array	Les Iraniens et les Touraniens forment leur ligne de bataille.	3.103	13
13.2.31	How Alwa was slain by <persName>Kamus</persName>	KAMOUS TUE ALWA.	3.105	13
13.2.32	How <persName>Kamus</persName> was slain by <persName>Rustam</persName>	RUSTEM TUE KAMOUS	3.107	13
13.3.1	How the <rs type="role">Khan</rs> of <placeName>Chin</placeName> had Tidings of the Slaying	LE KHAKAN APPREND LA MORT DE KAMOUS.	3.11	13
13.3.2	How Chingish jared with <persName>Rustam</persName>	COMBAT DE DJINGHISCH AVEC RUSTEM.	3.112	13
13.3.3	How the <rs type="role">Khan</rs> of <placeName>Chin</placeName> sent <persName>Human</persName> to <persName>Rustam</persName>	LE KHAKAN ENVOIE HOUMAN AUPRÈS DE RUSTEM.	3.115	13
13.3.4	How Pirdan took Counsel with <persName>Human</persName> and the <rs type="role">Khan</rs>	PIRAN TIENT CONSEIL AVEC HOUMAN ET LE KHAKAN.	3.12	13
13.3.5	How <persName>Piran</persName> came to <persName>Rustam</persName>	PIRAN SE REND AUPRÈS DE RUSTEM.	3.122	13
13.3.6	How the <rs type="ethnic">Turanians</rs> took Counsel for Battle with the  <rs type="ethnic">Iranians</rs>	LES TOURANIENS TIENNENT CONSEIL.	3.128	13
13.3.7	How <persName>Rustam</persName> harangued his Troops	RUSTEM ADRESSE LA PAROLE À SON ARMÉE.	3.135	13
13.3.8	How the <rs type="ethnic">Iranians</rs> and <rs type="ethnic">Turanians</rs> set the Battle in Array	LES IRANIENS ET LES TOURANIENS FORMENT LEURS RANGS.	3.14	13
13.3.9	How <persName>Rustam</persName> reproached <persName>Piran</persName>	RUSTEM FAIT DES REPROCHES À PIRAN.	3.142	13
13.3.10	How the Battle was joined	COMMENCEMENT DU COMBAT.	3.145	13
13.3.11	How Shangul fought with <persName>Rustam</persName> and fled	SCHENKOUL COMBAT RUSTEM ET S’ENFUIT.	3.147	13
13.3.12	How <persName>Rustam</persName> fought with Sawa	COMBAT DE RUSTEM CONTRE SAWEH.	3.15	13
13.3.13	How <persName>Rustam</persName> slew Gahar of Gahan	RUSTEM TUE GAHAR DE GAHAN.	3.152	13
13.3.14	How the <rs type="role">Khan</rs> was taken Prisoner	LE KHAKAN EST FAIT PRISONNIER.	3.155	13
13.3.15	How the Host of the <rs type="ethnic">Turanians</rs> was defeated	DÉFAITE DES TOURANIENS.	3.16	13
13.3.16	How <persName>Rustam</persName> divided the Spoil	RUSTEM DISTRIBUE LE BUTIN.	3.162	13
13.3.17	How <persName>Rustam</persName> wrote a Letter to <persName>Kai Khusrau</persName>	LETTRE DE RUSTEM. À KEÏ KHOSROU.	3.169	13
13.3.18	How <persName>Kai Khusrau</persName> made Answer to <persName>Rustam</persName>’s Letter	RÉPONSE DE KEÏ KHOSROU À LA LETTRE DE RUSTEM.	3.172	13
13.3.19	How <persName>Afrasiyab</persName> had Tidings of the Case of his Army	AFRASIAB APPREND LA DÉFAITE DE SON ARMÉE.	3.175	13
13.3.20	How <persName>Rustam</persName> fought with Kafur the Man-eater	COMBAT DE RUSTEM CONTRE KAFOUR LE MANGEUR D'HOMMES.	3.178	13
13.3.21	How <persName>Afrasiyab</persName> had Tidings of the Coming of <persName>Rustam</persName>	AFRASIAB REÇOIT DES NOUVELLES DE RUSTEM.	3.186	13
13.3.22	Afrasiyabs Letter to Paladawand	LETTRE D'AFRASIAB À POULADWEND.	3.193	13
13.3.23	How Paladawand fought with <persName>Giv</persName> and <persName>Tus</persName>	COMBAT DE POULADWEND CONTRE THOUS ET GUIV.	3.197	13
13.3.24	How <persName>Rustam</persName> fought with Paladawand	COMBAT DE RUSTEM CONTRE POULADWEND.	3.2	13
13.3.25	The Wrestling of <persName>Rustam</persName> and Piladwand	RUSTEM ET POULADWEND LUTTENT CORPS À CORPS.	3.204	13
13.3.26	How <persName>Afrasiyab</persName> fled from <persName>Rustam</persName>	AFRASIAB S’ENFUIT DEVANT RUSTEM.	3.208	13
13.3.27	How <persName>Rustam</persName> returned to the Court of the <rs type="role">Shah</rs>	RUSTEM REVIENT À LA COUR DU ROI.	3.21	13
13.3.28	How <persName>Rustam</persName> went back to <placeName>Sistan</placeName>	RUSTEM S’EN RETOURNE DANS LE SEISTAN.	3.214	13
13.4.1	The Prelude	<xref n="13.4.1"/>	3.215	13
13.4.2	How <persName>Khusrau</persName> summoned <persName>Rustam</persName> to fight the <rs type="divinity">Div</rs> Alwan	KHOSROU APPELLE RUSTEM À SON AIDE CONTRE LE DIV AKWAN.	3.216	13
